"Numero","IDM","SECTOR","SECCION","CIUDAD","NSE_CS2_1","NSE","EDAD","SEXO","OCUPACION","ZONAS","LOCALIDAD_COMUNA","MANZANA","F1","F0","F01","CS1","CS2","CS2_C_1","CS2A","CS3","H1","CS3_18","CS2_1","CS4","CS5","AG1","AG2","CV1","CO2","CO4","CO1_1","CO1_2","CO1_3","AL1","AL2","CS7A","CS7A_C_1","CS7B","CS7B_C_1","ED25_1","ED25_2","ED25_3","ED25_4","ED25_6","ED25_7","ED25_89","COD_ED25","ED5A","ED1C_1","ED1C_2","ED1C_3","ED4","ED8","SA2","SA3","SA4","SA22","SP1","SP2","SP3","SP5","SP6","SP7","SP8","VS0","VS2","VS4","VS6","VS6A_1","VS6A_2","VS6A_3","VS6A_4","VS6A_5","VS7","VS8","VS9_1","VS9_2","VS9_3","VS9_4","VS9_5","VS9_6","VS9_7","VS9_8","VS9_9","VS9_10","VS9_11","VS9_12","CV4","VS15","VS17","VS18","JCV1_1","JCV1_2","JCV1_3","JCV1_4","JCV1_5","JCV1_6","JCV1_7","JCV2_1","JCV2_2","JCV2_3","JCV2_4","JCV2_5","JCV2_6","JCV2_7","JCV3_1","JCV3_2","JCV3_3","JCV3_4","JCV3_5","JCV3_6","JCV3_7","JCV3_8","JCV3_9","JCV3_10","JCV3_2_1","JCV3_2_2","JCV3_2_3","JCV3_2_4","JCV3_2_5","JCV3_2_6","JCV3_2_7","JCV3_2_8","JCV3_2_9","JCV3_2_10","JCV4","JCV5_a","JCV5_b","JCV5_c","JCV_d","JCV5_e","JCV5_f","JCV5_g","JCV6","JCV7","PC7G_1","PC7G_2","PC7G_3","PC7G_4","PC7G_5","PC7G_6","PC7G_7","PC7G_8","PC7G_9","PC7G_10","PC7G_11","PC7G_12","PC7G_13","PC7G_14","PC7G_15","PC7G_16","RC1_1","RC1_2","RC1_3","RC1_4","RC1_5","RC1_6","RC1_7","RC1_8","RC1_9","RC1_10","RC1_11","RC1_12","RC1_13","RC1_14","RC1_15","RC3_1","RC3_3","RC3_9","RC3_10","RC3_30","RC4_2","RC4_3","RC4_4","RC4_5","RC4_6","RC4_7","RC4_8","RC4_9","RC4_10","RC4_11","RC4_20","RC5_5","RC5_6","RC5_9","RC5_40","RC5_14","RC5_15","RC5_16","RC5_24","RC5_41","RC5_42","RC5_45","RC5_48","RC5_49","CR1_1","CR1_2","CR1_3","CR1_4","CR1_5","CR1_6","CR1_7","CR1_8","CR1_9","CR1_10","CR1_11","CR2","CR3_1","CR3_2","CR3_3","CR3_4","CR3_5","CR3_6","CR3_7","CR4","MV2","MV3","MV4","MV6","MV22","EP1","MA4_a","MA4_b","MA4_c","MA4_d","MA4_e","MA4_f","MA4_g","MA13_1","MA13_2","MA13_3","MA13_4","MA13_5","MA13_6","MA13_7","MA13_8","MA13_9","MA13_10","GP1_87","GP1_85","GP1_89","GP1_92","GP1_98","GP1_99","GP1_100","GP1_102","GP1_106","GP1_113","GP1_107","GP1_648","PR1A_1","PR1A_2","PR1A_3","GG1","GG2","GG3","CV5","GG7","COY10","CC2","CC5","MC8A_1_1","MC8A_1_2","MC8A_1_3","BOG_MC1","BOG_MC2","BOG_MC3","BOG_MC4","BOG_MC5_1","BOG_MC5_2","BOG_MC5_3","BOG_MC5_4","BOG_MC5_5","BOG_PI1_1","BOG_PI1_2","BOG_PI1_3","BOG_PI1_4","BOG_PI1_5","BOG_PI2","BOG_PI3","P01AUT1","P02AUT2","COD_BARRIO","INCIDENCIAS_1","INCIDENCIAS_2","INCIDENCIAS_3","INCIDENCIAS_4","INCIDENCIAS_6","INCIDENCIAS_7","INCIDENCIAS_8","OBSERVACIONES_INCIDENCIAS","GEOLOCATION_LATITUDE","GEOLOCATION_LONGITUDE","PON"
131584,"2437","8513","1",11001,5,5,1,1,3,6,1,"9",1,1,1,1,1,25,1,3,1,3,5,5,3,1,5,5,4,2,3,5,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,1,5,5,5,5,4,90,5,5,5,5,1,NA,NA,NA,NA,NA,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,3,1,2,3,2,2,1,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,3,2,5,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,4,5,3,5,5,3,3,5,2,3,5,5,5,5,5,4,5,2,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,NA,NA,NA,NA,NA,5,1,7,5,3,3,3,1,3,5,1,2,3,1,5,7,11,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,3,1,2,1,1,3,2,2,114,111,1,4,4,3,5,3,1,4,2,NA,NA,5,1,1,4,1,2,5,3,4,5,1,3,5,5,4,1,1,1,274,15,11,4,0,0,0,0,"Ninguna","4.7141431","-74.0333747",0.899986566393482
131587,"2671","9207","7",11001,2,2,1,1,1,6,11,"7",1,1,1,1,1,22,1,3,1,4,2,5,1,2,3,3,4,2,2,3,3,2,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,3,2,NA,NA,1,4,3,4,4,3,4,4,4,4,3,6,4,NA,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,3,2,1,1,2,1,2,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,3,3,1,1,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,3,2,3,2,3,2,2,3,2,1,1,1,1,2,1,3,1,2,2,1,1,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,NA,NA,NA,NA,4,3,7,5,2,2,3,1,1,1,1,1,1,1,13,5,7,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,1,1,2,114,4,1,2,1,2,1,2,2,1,3,10,NA,NA,4,2,3,4,5,3,2,4,1,4,1,1,2,5,4,2,1,1,311,10,3,0,0,0,0,0,"No","4.7318598","-74.0940099",2.20617909585925
131588,"2671","9207","7",11001,2,2,4,2,4,6,11,"11",1,1,1,2,1,50,4,2,3,3,2,5,4,2,3,3,2,2,2,3,2,2,NA,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,4,1,1,4,1,4,4,4,4,5,5,4,2,5,4,1,NA,NA,NA,NA,NA,3,1,1,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,3,1,2,2,2,2,3,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,4,2,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,3,2,3,2,2,2,3,3,2,3,4,5,4,5,2,5,4,1,5,2,3,4,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,7,NA,NA,NA,NA,4,2,1,2,5,3,3,1,2,1,2,1,2,1,2,5,6,11,NA,NA,NA,NA,NA,NA,1,2,1,3,3,3,2,3,2,2,3,3,2,1,109,2,2,3,3,5,93,2,2,93,NA,NA,4,1,2,3,2,3,4,1,5,2,1,1,2,2,2,2,1,1,311,28,8,9,0,0,0,0,"No","4.7315414","-74.0939137",1.89081399391249
131619,"2671","9207","7",11001,2,2,4,2,4,6,11,"11",1,1,1,2,1,50,4,2,3,2,2,4,4,2,5,4,2,2,1,2,4,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,2,2,5,5,5,2,2,5,2,4,4,5,2,4,NA,NA,NA,NA,5,2,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,2,5,4,2,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,6,10,11,12,13,15,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,3,3,2,1,3,4,2,2,3,3,1,4,4,3,2,1,1,2,1,3,5,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA,NA,NA,NA,NA,5,2,1,1,4,4,4,1,4,1,1,1,2,2,2,5,7,11,49,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,1,2,1,3,3,114,1,28,2,1,3,1,5,3,2,3,1,NA,NA,2,1,4,3,5,3,1,2,4,5,2,2,5,2,4,1,1,1,311,3,1,0,0,0,0,0,"No","4.7311553","-74.0940349",1.89081399391249
131620,"2671","9207","7",11001,2,2,3,2,1,6,11,"11",1,1,1,2,1,45,3,2,3,3,2,4,1,2,4,2,2,2,2,3,3,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,5,5,1,1,4,2,5,5,5,90,4,5,90,3,3,4,2,3,NA,NA,NA,NA,5,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,3,3,2,2,3,3,2,2,2,2,2,2,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,3,2,1,1,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,3,2,1,1,1,2,2,1,2,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90,NA,NA,NA,NA,NA,NA,3,2,1,1,5,4,3,1,2,1,3,2,1,1,13,6,11,49,NA,NA,NA,NA,NA,NA,1,1,3,1,1,3,1,1,2,1,1,1,1,5,109,2,2,3,2,2,4,2,2,1,2,3,5,3,7,6,5,3,1,2,4,1,3,1,5,5,2,2,1,1,311,12,0,0,0,0,0,0,"No","4.7312787","-74.0942754",2.70402723695172
131622,"403","2414","7",11001,2,2,2,2,4,2,19,"10",1,1,1,2,1,29,2,2,1,2,2,5,4,2,4,4,4,2,3,3,4,1,3,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,5,1,4,4,1,4,1,4,2,5,4,2,4,4,2,2,2,NA,NA,NA,NA,4,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,1,1,1,1,1,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,3,2,3,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,3,3,2,3,3,2,2,3,3,2,2,3,4,3,1,3,1,1,3,4,3,1,3,3,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,4,2,3,4,2,2,4,1,2,2,3,1,2,2,2,13,4,5,6,7,11,49,NA,NA,1,1,2,3,1,3,3,1,1,1,3,3,67,30,113,2,4,3,2,3,2,1,4,1,2,3,3,2,3,4,5,2,3,4,1,4,2,3,2,4,4,1,2,1,140,8,6,5,0,0,0,0,"Ninguno","4.5933243","-74.1731274",2.02057763812789
131637,"2671","9207","7",11001,2,2,4,2,1,6,11,"12",1,1,1,2,1,48,4,2,3,3,2,3,1,2,4,3,3,2,3,3,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,3,2,4,4,3,3,3,3,3,4,3,3,1,NA,NA,NA,NA,NA,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,1,1,1,1,1,3,2,1,2,2,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,5,5,3,3,4,1,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,4,5,5,5,5,5,3,5,5,5,5,5,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA,NA,NA,NA,NA,3,3,1,1,3,2,4,3,4,3,5,3,1,1,13,7,11,48,NA,NA,NA,NA,NA,NA,1,1,2,3,3,3,3,3,3,3,3,3,111,113,28,2,3,3,3,3,2,2,3,10,2,45,1,5,3,2,1,4,5,3,2,4,4,4,5,5,3,2,2,1,311,5,5,0,0,0,0,0,"Ninguna","4.7307581","-74.0942172",1.78956669322406
131638,"2671","9207","7",11001,2,2,1,1,3,6,11,"13",1,1,1,1,1,19,1,3,3,5,2,5,3,2,1,2,2,2,2,1,1,1,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,3,1,1,1,2,2,3,1,2,3,1,1,1,1,NA,NA,NA,NA,NA,5,1,2,3,4,5,7,8,9,13,NA,NA,NA,NA,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,2,4,5,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,5,5,4,5,5,1,1,4,5,7,8,10,11,12,13,14,15,NA,NA,NA,NA,NA,7,9,10,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,2,1,3,1,1,1,1,1,1,1,1,1,3,5,1,5,1,2,3,2,5,1,3,3,2,3,5,7,9,10,12,NA,NA,NA,NA,3,1,3,5,6,7,NA,NA,1,2,7,1,5,5,1,1,1,1,1,1,1,1,2,13,5,6,7,11,NA,NA,NA,NA,2,2,2,2,2,3,2,2,2,2,2,2,113,110,108,2,1,1,1,5,3,2,1,1,18,22,2,5,7,5,3,1,2,5,4,1,1,3,3,3,4,2,1,1,311,12,2,0,0,0,0,0,"No","4.7306682","-74.0940299",1.83196465119375
131657,"403","2414","7",11001,2,2,2,2,2,2,19,"13",1,1,1,2,1,26,2,5,1,3,2,6,2,1,4,5,3,2,4,4,4,1,2,1,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,1,4,4,5,5,5,4,4,5,4,4,2,2,NA,NA,NA,NA,4,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,3,2,2,1,2,1,3,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,1,3,4,4,1,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,1,1,3,2,2,2,2,3,2,2,1,4,4,2,4,5,5,4,3,3,4,4,4,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,90,NA,NA,NA,NA,NA,NA,4,1,1,3,3,3,3,3,3,4,2,2,2,3,2,5,7,11,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,1,2,2,2,2,2,114,2,111,2,3,2,2,3,2,2,2,1,3,4,4,1,3,4,1,5,3,2,4,3,2,2,4,4,4,1,1,1,140,6,4,8,0,0,0,0,"Ninguna","4.5925519","-74.1725988",1.60554813164246
131676,"2671","9207","7",11001,2,2,3,2,4,6,11,"21",1,1,1,2,1,38,3,2,1,2,2,6,4,2,4,3,4,2,1,1,1,2,NA,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,1,1,5,1,5,5,5,1,5,5,3,1,5,4,1,NA,NA,NA,NA,NA,4,2,2,3,4,5,7,13,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,3,4,5,1,4,4,4,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,1,2,2,3,3,1,1,3,1,1,2,5,5,5,5,5,5,5,5,5,5,4,5,5,2,6,10,12,NA,NA,NA,NA,NA,NA,NA,5,3,4,6,7,NA,NA,NA,5,3,1,4,1,2,3,1,1,1,2,1,1,1,5,6,11,49,NA,NA,NA,NA,NA,NA,1,1,3,1,2,1,1,3,1,1,1,1,4,108,1,1,4,4,4,3,1,2,3,1,2,NA,4,3,5,5,1,5,2,3,4,1,1,2,1,1,3,1,1,1,311,15,6,3,0,0,0,0,"No","4.7305106","-74.0933817",2.85701145361487
131687,"2771","9219","2",11001,2,2,5,2,4,6,11,"23",1,1,1,2,1,67,5,1,4,2,2,4,4,2,4,4,3,2,2,3,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,3,2,4,3,4,3,2,4,4,4,3,4,2,9,NA,NA,NA,NA,4,3,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,4,3,3,1,1,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,5,5,3,4,4,1,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,7,8,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,2,4,2,3,2,2,3,2,4,5,1,1,5,5,5,5,5,5,5,3,5,5,4,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,90,NA,NA,NA,NA,NA,NA,4,2,1,3,3,3,3,3,1,2,1,4,3,1,2,13,5,11,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,2,2,1,1,1,2,124,108,114,1,3,1,5,3,4,2,3,27,NA,NA,3,2,1,3,4,3,5,1,2,5,2,1,4,3,3,1,1,1,311,12,3,0,0,0,0,0,"No","4.7309448","-74.0930348",1.44171446211075
131692,"2671","9207","7",11001,2,2,5,1,4,6,11,"20",1,1,1,1,1,72,5,1,2,3,2,4,4,2,4,3,3,1,2,3,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,3,4,2,3,2,2,4,3,4,3,1,2,1,1,NA,NA,NA,NA,NA,5,3,2,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,5,5,3,3,2,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,2,2,1,1,1,1,1,1,4,1,3,2,1,1,1,1,1,3,1,1,1,3,1,1,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,90,NA,NA,NA,NA,NA,NA,1,2,2,2,3,3,2,1,1,1,1,1,1,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,3,1,111,2,108,2,3,3,2,2,1,1,1,31,NA,NA,5,1,1,4,4,2,1,3,5,3,1,1,3,5,4,1,1,1,311,10,4,0,0,0,0,0,"Ninguna","4.7300035","-74.0934234",1.08959248424133
131694,"403","2414","7",11001,2,2,3,2,1,2,19,"13",1,1,2,2,1,40,3,2,1,3,2,4,1,2,4,4,3,2,3,3,4,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,2,1,4,4,4,4,4,4,4,4,4,4,2,3,NA,NA,NA,NA,4,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,2,2,2,3,1,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,2,3,2,2,3,2,2,2,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,4,2,1,1,5,3,3,2,2,2,2,2,2,2,2,13,5,7,11,NA,NA,NA,NA,NA,1,1,2,1,1,2,1,2,2,1,1,2,108,1,111,2,1,1,1,5,2,2,2,1,3,5,3,3,7,2,4,2,1,5,3,2,3,2,4,3,4,1,2,1,140,12,3,8,0,0,0,0,"La señora doce que colabora con la entrevista pero que nose deja grabar lavoz por seguridad","4.5923407","-74.1727876",1.22006532545862
131700,"2671","9207","7",11001,2,2,1,1,3,6,11,"20",1,1,1,1,1,25,1,3,2,3,2,5,3,2,3,3,4,2,3,4,4,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,3,2,1,4,4,4,4,2,5,5,3,3,4,1,NA,NA,NA,NA,NA,4,2,1,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,5,2,1,2,1,2,2,2,1,2,2,2,2,2,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,5,4,4,2,1,5,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,9,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,2,4,4,4,4,3,3,3,3,3,3,1,1,1,2,1,1,3,1,1,1,2,1,1,2,6,10,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,NA,NA,NA,NA,NA,3,2,12,5,4,3,3,1,1,2,2,1,2,2,2,13,4,5,6,7,11,49,NA,NA,2,2,2,1,1,1,1,2,1,1,3,2,4,114,111,2,3,3,2,5,3,2,3,1,2,3,1,5,7,3,3,2,1,4,5,3,2,1,1,2,3,1,1,1,311,6,5,1,0,0,0,0,"No","4.7301723","-74.0934092",1.83196465119375
131729,"2671","9207","7",11001,2,2,5,2,4,6,11,"5",1,1,1,2,1,64,5,2,1,3,2,3,4,2,3,2,1,2,3,2,3,1,1,1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,99,1,4,5,2,5,5,5,5,5,5,5,3,4,3,2,4,NA,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,5,4,4,4,1,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,4,4,4,4,4,3,3,4,3,3,3,4,3,4,3,3,2,2,2,4,2,1,1,4,1,4,1,1,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,4,2,2,4,5,5,3,3,4,4,4,4,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,2,1,1,1,116,30,1,2,3,3,3,3,4,2,3,1,NA,NA,5,3,7,2,2,5,1,3,4,4,2,3,3,3,2,0,1,1,311,18,5,0,0,0,0,0,"No","4.7312977","-74.092756",1.44171446211075
131767,"2437","8513","1",11001,5,5,3,2,1,6,1,"10",1,1,1,2,1,39,3,1,1,2,5,6,1,1,5,4,3,2,3,3,2,2,NA,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,90,1,1,4,1,5,5,4,4,4,5,4,4,4,5,1,NA,NA,NA,NA,NA,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,5,4,5,4,3,4,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,6,7,9,10,11,13,NA,NA,NA,NA,NA,4,3,1,3,3,1,1,2,3,3,2,1,2,2,3,2,2,3,4,4,5,3,4,3,3,4,2,3,3,2,7,10,11,NA,NA,NA,NA,NA,NA,NA,4,3,4,5,6,7,NA,NA,4,1,14,5,4,3,2,2,3,1,5,1,2,3,2,13,7,11,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,108,4,1,1,3,3,2,5,1,2,3,2,NA,NA,2,5,1,4,1,3,5,2,4,2,3,4,3,3,3,1,1,1,274,15,0,0,0,0,0,0,"Ninguna","4.7138443","-74.0330027",1.32840346391665
131768,"2437","8513","1",11001,5,5,2,1,1,6,1,"19",1,1,1,1,1,35,2,1,1,2,5,5,1,1,5,5,5,2,4,4,3,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2,NA,NA,1,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,NA,NA,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,3,1,2,3,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,5,2,1,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,5,5,5,5,5,5,5,5,5,2,5,5,4,1,2,1,1,5,3,2,1,5,1,3,1,1,2,3,8,NA,NA,NA,NA,NA,NA,NA,5,4,6,7,NA,NA,NA,NA,5,2,12,5,3,3,5,3,3,5,5,3,5,1,2,5,6,7,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,111,114,113,1,5,5,5,2,3,2,3,1,2,NA,5,5,7,6,1,3,4,5,2,4,3,2,5,3,3,2,1,1,274,25,0,0,0,0,0,0,"Ninguna","4.7146242","-74.031082",1.57364360599842
